Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-41-19_Samson.wav;2014-08-12-14-41-19_Samson.mp3;0;144;144;81792;nutzfahrzeuge sind jeden tag und über weite strecken im einsatz;nutzfahrzeuge sind jeden tag und über weite strecken im einsatz;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-41-19_Yamaha.wav;2014-08-12-14-41-19_Yamaha.mp3;0;144;144;81792;nutzfahrzeuge sind jeden tag und über weite strecken im einsatz;nutzfahrzeuge sind jeden tag und über weite strecken im einsatz;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-41-40_Kinect-Beam.wav;2014-08-12-14-41-40_Kinect-Beam.mp3;0;416;416;238464;die entscheidung das patent inn nur einer der drei arrbeitssprachen des patentamts zu erteilen wird tatsächlich zu einer ungleichheit zwischen italienischen unternehmen und den ländern führen die an der vorgeschlagenen sprachregelung teilnehmen;die entscheidung das patent in nur einer der drei arbeitssprachen des patentamts zu erteilen wird tatsächlich zu einer ungleichheit zwischen italienischen unternehmen und den ländern führen die an der vorgeschlagenen sprachregelung teilnehmen;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-41-40_Kinect-RAW.wav;2014-08-12-14-41-40_Kinect-RAW.mp3;0;416;416;238464;die entscheidung des patent in nur einer der drei arbeitssprachen des patentamts zu erteilen wird tatsächlich zu einer ungleichheit zwischen italienischen unternehmen und den ländern führen die an der vorgeschlagenen sprachregelung teilnehmen;die entscheidung das patent in nur einer der drei arbeitssprachen des patentamts zu erteilen wird tatsächlich zu einer ungleichheit zwischen italienischen unternehmen und den ländern führen die an der vorgeschlagenen sprachregelung teilnehmen;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-41-40_Realtek.wav;2014-08-12-14-41-40_Realtek.mp3;0;416;416;238464;die entscheidung des atent um nur einer der drei art bereitssprachen des atentamts zu erteilen wird tatsächlich zu einer ungleichkeit zwischen italienischen unternehmen und den ländern führen die an der vorgeschlagenen sprachregelin teilnehmen;die entscheidung das patent in nur einer der drei arbeitssprachen des patentamts zu erteilen wird tatsächlich zu einer ungleichheit zwischen italienischen unternehmen und den ländern führen die an der vorgeschlagenen sprachregelung teilnehmen;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-41-40_Samson.wav;2014-08-12-14-41-40_Samson.mp3;0;416;416;238464;die entscheidung des patent in nur einer der drei arbeitssprachen des patentamts zu erteilen wird tatsächlich zu einer ungleichheit zwischen italienischen unternehmen und den ländern führen die an der vorgeschlagenen sprachregelung teilnehmen;die entscheidung das patent in nur einer der drei arbeitssprachen des patentamts zu erteilen wird tatsächlich zu einer ungleichheit zwischen italienischen unternehmen und den ländern führen die an der vorgeschlagenen sprachregelung teilnehmen;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-41-40_Yamaha.wav;2014-08-12-14-41-40_Yamaha.mp3;0;416;416;238464;die entscheidung des patent in nur einer der drei arrbeitssprachen des patentamts zu erteilen wird tatsächlich zu einer ungleichheit zwischen italienischen unternehmen und den ländern führen die an der vorgeschlagenen sprachregelung teilnehmen;die entscheidung das patent in nur einer der drei arbeitssprachen des patentamts zu erteilen wird tatsächlich zu einer ungleichheit zwischen italienischen unternehmen und den ländern führen die an der vorgeschlagenen sprachregelung teilnehmen;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-42-39_Kinect-Beam.wav;2014-08-12-14-42-39_Kinect-Beam.mp3;0;200;200;114048;einige kollegen haben bereits über die arbeitslosigkeit und den bevölkerungsrückgang gesprochen;einige kollegen haben bereits über die arbeitslosigkeit und den bevölkerungsrückgang gesprochen;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-42-39_Kinect-RAW.wav;2014-08-12-14-42-39_Kinect-RAW.mp3;0;194;194;110592;einige kollegen haben bereits über die arbeitslosigkeit und den bevölkerungsrückgang gesprochen;einige kollegen haben bereits über die arbeitslosigkeit und den bevölkerungsrückgang gesprochen;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-42-39_Realtek.wav;2014-08-12-14-42-39_Realtek.mp3;0;194;194;110592;einige kollegen haben bereits über die arbeitslösigkeit und den bevölkerungsritkern gesprochen;einige kollegen haben bereits über die arbeitslosigkeit und den bevölkerungsrückgang gesprochen;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-42-39_Samson.wav;2014-08-12-14-42-39_Samson.mp3;0;194;194;110592;einige kollegen haben bereits über die arbeitslosigkeit und den bevölkerungsrückgang gesprochen;einige kollegen haben bereits über die arbeitslosigkeit und den bevölkerungsrückgang gesprochen;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-42-39_Yamaha.wav;2014-08-12-14-42-39_Yamaha.mp3;0;194;194;110592;einige kollegen haben bereits über die arbeitslosigkeit und den bevölkerungsrückgang gesprochen;einige kollegen haben bereits über die arbeitslosigkeit und den bevölkerungsrückgang gesprochen;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-44-38_Kinect-Beam.wav;2014-08-12-14-44-38_Kinect-Beam.mp3;0;366;366;209664;wir müssen auch konsequent darauf achten dass unsere vorgaben fristgerecht durch die mitgliedstaaten umgesetzt werden und noch wichtiger wir müssen darauf achten dass sie anschließend auch angewendet werden;wir müssen auch konsequent darauf achten dass unsere vorgaben fristgerecht durch die mitgliedstaaten umgesetzt werden und noch wichtiger wir müssen darauf achten dass sie anschließend auch angewendet werden;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-44-38_Kinect-RAW.wav;2014-08-12-14-44-38_Kinect-RAW.mp3;0;366;366;209664;wir müssen auch konsequent darauf achten dass unsere vorgaben fristgerecht durch die mitgliedstaaten umgesetzt werden und noch wichtiger wir müssen darauf achten dass sie anschließend auch angewendet werden;wir müssen auch konsequent darauf achten dass unsere vorgaben fristgerecht durch die mitgliedstaaten umgesetzt werden und noch wichtiger wir müssen darauf achten dass sie anschließend auch angewendet werden;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-44-38_Realtek.wav;2014-08-12-14-44-38_Realtek.mp3;0;366;366;209664;wir müssen auch konsequent darauf achten dass unsere vorgaben fristikrert durch den mitgliedstaaten umgesetzt werden und noch wichtiger wir müssen darauf achten dass sie anschließend auch angewendet werden;wir müssen auch konsequent darauf achten dass unsere vorgaben fristgerecht durch die mitgliedstaaten umgesetzt werden und noch wichtiger wir müssen darauf achten dass sie anschließend auch angewendet werden;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-44-38_Samson.wav;2014-08-12-14-44-38_Samson.mp3;0;366;366;209664;wir müssen auch konsequent darauf achten dass unsere vorgaben fristgerecht durch die mitgliedstaaten umgesetzt werden und noch wichtiger wir müssen darauf achten dass sie anschließend auch angewendet werden;wir müssen auch konsequent darauf achten dass unsere vorgaben fristgerecht durch die mitgliedstaaten umgesetzt werden und noch wichtiger wir müssen darauf achten dass sie anschließend auch angewendet werden;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-44-38_Yamaha.wav;2014-08-12-14-44-38_Yamaha.mp3;0;366;366;209664;wir müssen auch konsequent darauf achten dass unsere vorgaben fristgerecht durch die mitgliedstaaten umgesetzt werden und noch wichtiger wir müssen darauf achten dass sie anschließend auch angewendet werden;wir müssen auch konsequent darauf achten dass unsere vorgaben fristgerecht durch die mitgliedstaaten umgesetzt werden und noch wichtiger wir müssen darauf achten dass sie anschließend auch angewendet werden;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-45-10_Kinect-Beam.wav;2014-08-12-14-45-10_Kinect-Beam.mp3;0;172;172;97920;meiner meinung nach wäre es besser gewesen diese zunächst zu harmonisieren;meiner meinung nach wäre es besser gewesen diese zunächst zu harmonisieren;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-45-10_Kinect-RAW.wav;2014-08-12-14-45-10_Kinect-RAW.mp3;0;166;166;94464;meiner meinung nach wäre es besser gewesen diese zunächst zu harmonisieren;meiner meinung nach wäre es besser gewesen diese zunächst zu harmonisieren;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-45-10_Realtek.wav;2014-08-12-14-45-10_Realtek.mp3;0;166;166;94464;meiner meinung nach wäre es besser gewesen inter zunächst zu harmonisiren;meiner meinung nach wäre es besser gewesen diese zunächst zu harmonisieren;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-45-10_Samson.wav;2014-08-12-14-45-10_Samson.mp3;0;166;166;94464;meiner meinung nach wäre es besser gewesen diese zunächst zu harmonisieren;meiner meinung nach wäre es besser gewesen diese zunächst zu harmonisieren;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-45-10_Yamaha.wav;2014-08-12-14-45-10_Yamaha.mp3;0;166;166;94464;meiner meinung nach wäre es besser gewesen diese zunächst zu harmonisieren;meiner meinung nach wäre es besser gewesen diese zunächst zu harmonisieren;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-45-19_Kinect-Beam.wav;2014-08-12-14-45-19_Kinect-Beam.mp3;0;418;418;239616;wir fragen uns oft vor allem im ausschuss für industrie forschung und energie wie wir genau diese gruppe von unternehmen darin bestärken können innovationen einzuführen und ihre eigenen erfindungen zu patentieren;wir fragen uns oft vor allem im ausschuss für industrie forschung und energie wie wir genau diese gruppe von unternehmen darin bestärken können innovationen einzuführen und ihre eigenen erfindungen zu patentieren;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-45-19_Kinect-RAW.wav;2014-08-12-14-45-19_Kinect-RAW.mp3;0;418;418;239616;wir fragen uns oft vor allem im ausschuss für industrie forschung und energie wie wir genau diese gruppe von unternehmen darin bestärken können innovationen einzuführen und ihre eigenen erfindungen zu patentieren;wir fragen uns oft vor allem im ausschuss für industrie forschung und energie wie wir genau diese gruppe von unternehmen darin bestärken können innovationen einzuführen und ihre eigenen erfindungen zu patentieren;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-45-19_Realtek.wav;2014-08-12-14-45-19_Realtek.mp3;0;418;418;239616;wir fragen uns oft vor allem  ausschuss für industrie forschung und energie wie wer genau dieser gruppe vom unternehmen darin bestärken könn innovationen einzufinden und ihre eigenen erfindungen zu patentieren;wir fragen uns oft vor allem im ausschuss für industrie forschung und energie wie wir genau diese gruppe von unternehmen darin bestärken können innovationen einzuführen und ihre eigenen erfindungen zu patentieren;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-45-19_Samson.wav;2014-08-12-14-45-19_Samson.mp3;0;418;418;239616;wir fragen uns oft vor allem im ausschuss für industrie forschung und energie wie wir genau diese gruppe von unternehmen darin bestärken können innovationen einzuführen und ihre eigenen erfindungen zu patentieren;wir fragen uns oft vor allem im ausschuss für industrie forschung und energie wie wir genau diese gruppe von unternehmen darin bestärken können innovationen einzuführen und ihre eigenen erfindungen zu patentieren;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-45-19_Yamaha.wav;2014-08-12-14-45-19_Yamaha.mp3;0;418;418;239616;wir fragen uns oft vor allem im ausschuss für industrie forschung und energie wie wir genau diese gruppe von unternehmen darin bestärken können innovationen einzuführen und ihre eigenen erfindungen zu patentieren;wir fragen uns oft vor allem im ausschuss für industrie forschung und energie wie wir genau diese gruppe von unternehmen darin bestärken können innovationen einzuführen und ihre eigenen erfindungen zu patentieren;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-45-36_Kinect-Beam.wav;2014-08-12-14-45-36_Kinect-Beam.mp3;0;369;369;211392;lediglich zwischen neun mitgliedstaaten herrscht einigkeit und das dodokument selbst bestätigt dass die ziele innerhalb eines angemessenen zeitraums nicht erreicht werden können;lediglich zwischen neun mitgliedsstaaten herrscht einigkeit und das dokument selbst bestätigt dass die ziele innerhalb eines angemessenen zeitraums nicht erreicht werden können;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-45-36_Kinect-RAW.wav;2014-08-12-14-45-36_Kinect-RAW.mp3;0;366;366;209664;letiglich zwischen neun mitgliedstaaten herrscht einigkeit und das ddokument selbst bestätigt dass die ziele innerhalb eines angemessenen zeitraums nicht erreicht werden können;lediglich zwischen neun mitgliedsstaaten herrscht einigkeit und das dokument selbst bestätigt dass die ziele innerhalb eines angemessenen zeitraums nicht erreicht werden können;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-45-36_Realtek.wav;2014-08-12-14-45-36_Realtek.mp3;0;366;366;209664;ledignis zwischen neun mitgliedstaaten erläschen einigkeit und das dokument selbst bestätigt dass die ziele innerhalb eines angenetsenen zeitraums nicht erreicht werden können;lediglich zwischen neun mitgliedsstaaten herrscht einigkeit und das dokument selbst bestätigt dass die ziele innerhalb eines angemessenen zeitraums nicht erreicht werden können;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-45-36_Samson.wav;2014-08-12-14-45-36_Samson.mp3;0;366;366;209664;lediglich zwischen neun mitgliedstaaten herrscht einigkeit und das ddokument selbst bestätigt dass die ziele innerhalb eines angemessenen zeitraums nicht erreicht werden könn;lediglich zwischen neun mitgliedsstaaten herrscht einigkeit und das dokument selbst bestätigt dass die ziele innerhalb eines angemessenen zeitraums nicht erreicht werden können;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-45-36_Yamaha.wav;2014-08-12-14-45-36_Yamaha.mp3;0;366;366;209664;lediglich zwischen neun mitgliedstaaten herrscht einigkeit und das ddokument selbst bestätigt dass die ziele innerhalb eines angemessenen zeitraums nicht erreicht werden können;lediglich zwischen neun mitgliedsstaaten herrscht einigkeit und das dokument selbst bestätigt dass die ziele innerhalb eines angemessenen zeitraums nicht erreicht werden können;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-46-29_Kinect-Beam.wav;2014-08-12-14-46-29_Kinect-Beam.mp3;0;166;166;94464;ich hoffe dass mein vorschlag in der morgigen abstimmung berücksichtigung findet;ich hoffe dass mein vorschlag in der morgigen abstimmung berücksichtigung findet;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-46-29_Kinect-RAW.wav;2014-08-12-14-46-29_Kinect-RAW.mp3;0;166;166;94464;ich hoffe dass mein vorschlag in der morgigen abstimmung berücksichtigung findet;ich hoffe dass mein vorschlag in der morgigen abstimmung berücksichtigung findet;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-46-29_Realtek.wav;2014-08-12-14-46-29_Realtek.mp3;0;166;166;94464;ich hoffe dass mein vorschlag in der morgigen herbstimmung berücksichtig und füdet;ich hoffe dass mein vorschlag in der morgigen abstimmung berücksichtigung findet;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-46-29_Samson.wav;2014-08-12-14-46-29_Samson.mp3;0;166;166;94464;ich hoffe dass mein vorschlag in der morgigen abstimmung berücksichtigung findet;ich hoffe dass mein vorschlag in der morgigen abstimmung berücksichtigung findet;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-46-29_Yamaha.wav;2014-08-12-14-46-29_Yamaha.mp3;0;166;166;94464;ich hoffe dass mein vorschlag in der morgigen abstimmung berücksichtigung findet;ich hoffe dass mein vorschlag in der morgigen abstimmung berücksichtigung findet;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-47-13_Kinect-Beam.wav;2014-08-12-14-47-13_Kinect-Beam.mp3;0;200;200;114048;dies ist ein bereich in dem sich die kommission wie ich meine als wahrer freund von wales erweisen kann;dies ist ein bereich in dem sich die kommission wie ich meine als wahrer freund von wales erweisen kann;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-47-13_Kinect-RAW.wav;2014-08-12-14-47-13_Kinect-RAW.mp3;0;194;194;110592;dies ist ein bereich in dem sich die kommission wie ich meine als wahrer freund von wals erweisen kann;dies ist ein bereich in dem sich die kommission wie ich meine als wahrer freund von wales erweisen kann;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-47-13_Realtek.wav;2014-08-12-14-47-13_Realtek.mp3;0;194;194;110592;dies ist ein bereih  in dem sich die kommission die ich meine als wahrer freund von welt erthalten kann;dies ist ein bereich in dem sich die kommission wie ich meine als wahrer freund von wales erweisen kann;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-47-13_Samson.wav;2014-08-12-14-47-13_Samson.mp3;0;194;194;110592;dies ist ein bereich in dem sich die kommission wie ich meine als wahrer freund von wales erweisen kann;dies ist ein bereich in dem sich die kommission wie ich meine als wahrer freund von wales erweisen kann;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-47-13_Yamaha.wav;2014-08-12-14-47-13_Yamaha.mp3;0;194;194;110592;dies ist ein bereich in dem sich die kommission wie ich meine als wahrer freund von wals erweisen kann;dies ist ein bereich in dem sich die kommission wie ich meine als wahrer freund von wales erweisen kann;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-47-48_Kinect-Beam.wav;2014-08-12-14-47-48_Kinect-Beam.mp3;0;155;155;88128;meiner meinung nach wäre es besser gewesen diese zunächst zu harmonisieren;meiner meinung nach wäre es besser gewesen diese zunächst zu harmonisieren;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-47-48_Kinect-RAW.wav;2014-08-12-14-47-48_Kinect-RAW.mp3;0;157;157;89280;meiner meinung nach wäre es besser gewesen diese zunächst zu harmonisieren;meiner meinung nach wäre es besser gewesen diese zunächst zu harmonisieren;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-47-48_Realtek.wav;2014-08-12-14-47-48_Realtek.mp3;0;157;157;89280;meiner feinung nach wäre es besser gewegen dienen zunächst zeramonisieren;meiner meinung nach wäre es besser gewesen diese zunächst zu harmonisieren;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-47-48_Samson.wav;2014-08-12-14-47-48_Samson.mp3;0;157;157;89280;meiner meinung nach wäre es besser gewesen diese zunächst zu harmonisieren;meiner meinung nach wäre es besser gewesen diese zunächst zu harmonisieren;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-47-48_Yamaha.wav;2014-08-12-14-47-48_Yamaha.mp3;0;157;157;89280;meiner meinung nach wäre es besser gewesen diese zunächst zu harmonisieren;meiner meinung nach wäre es besser gewesen diese zunächst zu harmonisieren;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-47-55_Kinect-Beam.wav;2014-08-12-14-47-55_Kinect-Beam.mp3;0;230;230;131328;entweder sie verkaufen ihre ladung oder mischen sie mit anderer ladung was zu einer reihe von problemen führt;entweder sie verkaufen ihre ladung oder mischen sie mit anderer ladung was zu einer reihe von problemen führt;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-47-55_Kinect-RAW.wav;2014-08-12-14-47-55_Kinect-RAW.mp3;0;230;230;131328;entweder sie verkaufen ihre ladung oder mischen sie mit anderer ladung was zu einer reihe von problemen führt;entweder sie verkaufen ihre ladung oder mischen sie mit anderer ladung was zu einer reihe von problemen führt;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-47-55_Realtek.wav;2014-08-12-14-47-55_Realtek.mp3;0;230;230;131328;emtweder sie verkaufen ihre ladung oder mischen sie mit anderer ladung was zu einer reihe von kromenen führt;entweder sie verkaufen ihre ladung oder mischen sie mit anderer ladung was zu einer reihe von problemen führt;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-47-55_Samson.wav;2014-08-12-14-47-55_Samson.mp3;0;230;230;131328;entweder sie verkaufen ihre ladung oder mischen sie mit anderer ladung was zu einer reihe von problemen führt;entweder sie verkaufen ihre ladung oder mischen sie mit anderer ladung was zu einer reihe von problemen führt;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-47-55_Yamaha.wav;2014-08-12-14-47-55_Yamaha.mp3;0;230;230;131328;entweder sie verkaufen ihre ladung oder mischen sie mit anderer ladung was zu einer reihe von problemen führt;entweder sie verkaufen ihre ladung oder mischen sie mit anderer ladung was zu einer reihe von problemen führt;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-48-05_Kinect-Beam.wav;2014-08-12-14-48-05_Kinect-Beam.mp3;0;91;91;51264;ich fand das ganz hervorragend;ich fand das ganz hervorragend;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-48-05_Kinect-RAW.wav;2014-08-12-14-48-05_Kinect-RAW.mp3;0;93;93;52416;ich fand das ganz hervorragend;ich fand das ganz hervorragend;train
PARL;female-2d11a4be-7333-4dc5-85b2-776c10bcc6f6;german-speechdata-package-v2-4v4;2014-08-12-14-48-05_Realtek.wav;2014-08-12-14-48-05_Realtek.mp3;0;93;93;52416;ich fand das ganze hohabt;ich fand das ganz hervorragend;train
